index,url,category,context,dataset_type,dataset_category
484,https://maps.pape-dawson.com/server1/rest/services/LandDevelopment/LANDDEVELOPMENT__WestpointeWest/MapServer/18,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
485,https://hydro.nationalmap.gov/arcgis/rest/services/NHDPlus_HR/MapServer/5,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
486,https://websrv31.clallamcountywa.gov/server/rest/services/Cell_tower_data_comparison/MapServer/1,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
487,https://arcgis.netl.doe.gov/server/rest/services/New_updated_category_3_DA_results/MapServer/8,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
488,https://feature.tnris.org/arcgis/rest/services/FDST/BuildingFootprints/MapServer/1,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
489,https://coverage.risebroadband.com:6443/arcgis/rest/services/rise_internal/Target_HUs/MapServer/0,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
490,https://feature.geographic.texas.gov/arcgis/rest/services/FDST/BuildingFootprints/MapServer/1,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
491,https://tiles.arcgis.com/tiles/XORNS2fPFySPlBgy/arcgis/rest/services/Popular_TouchTerrain_locations_WTL1/MapServer,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
492,https://tiles.arcgis.com/tiles/XORNS2fPFySPlBgy/arcgis/rest/services/TouchTerrain_print_area_footprints_WTL1/MapServer,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
493,https://tiles.arcgis.com/tiles/0L95CJ0VTaxqcmED/arcgis/rest/services/Structures_proximity_to_each_other_2019/MapServer,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
494,https://tiles.arcgis.com/tiles/0L95CJ0VTaxqcmED/arcgis/rest/services/Structures__Proximity_to_Wildlands_/MapServer,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
495,https://tiles.arcgis.com/tiles/0L95CJ0VTaxqcmED/arcgis/rest/services/Structure_Proximity_to_Wildlands/MapServer,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
496,https://tiles.arcgis.com/tiles/0L95CJ0VTaxqcmED/arcgis/rest/services/Structure_Wildfire_Risk/MapServer,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
497,https://tiles.arcgis.com/tiles/tWF28TdwCm3ZaV7m/arcgis/rest/services/WoodsHoleHeights/MapServer,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
498,https://tiles.arcgis.com/tiles/cdccLpR4yujbZ02J/arcgis/rest/services/Terrain/MapServer,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
499,https://tiles.arcgis.com/tiles/0L95CJ0VTaxqcmED/arcgis/rest/services/Structures__Proximity_to_each_other_/MapServer,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
500,https://tiles.arcgis.com/tiles/0L95CJ0VTaxqcmED/arcgis/rest/services/Structure_Conflagration_Tile/MapServer,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
501,https://tiles.arcgis.com/tiles/0L95CJ0VTaxqcmED/arcgis/rest/services/Proximity_to_Each_Other_in_feet/MapServer,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
502,https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_WTL1_CC/MapServer,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
503,https://tiles.arcgis.com/tiles/0L95CJ0VTaxqcmED/arcgis/rest/services/Structures__Proximity_to_Wildlands/MapServer,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
504,https://tiles.arcgis.com/tiles/0L95CJ0VTaxqcmED/arcgis/rest/services/Structures_Proximity_to_Wildlands/MapServer,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
505,https://tiles.arcgis.com/tiles/0L95CJ0VTaxqcmED/arcgis/rest/services/Structures_Proximity_to_Each_Other_in_feet/MapServer,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
506,https://tiles.arcgis.com/tiles/vG3UXQhL1lX6K0JM/arcgis/rest/services/NoisePollution_STL_WTL1/MapServer,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
507,https://tiles.arcgis.com/tiles/0L95CJ0VTaxqcmED/arcgis/rest/services/CD_Struct_Symbology/MapServer,Buildings,"Building Points 2003
maps.austintexas.gov
This coverage contains the building point symbols as of the Spring of 2003.
Green Building Mandatory
maps.austintexas.gov
This shapefile shows the areas of Au",,
508,https://gis.traviscountytx.gov/server1/rest/services/BCP_BCCP/BCCP_and_FWS10A/MapServer/1,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
509,https://gis.traviscountytx.gov/server1/rest/services/BCP_BCCP/BCCP_Permit_Area/MapServer/0,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
510,https://maps.austintexas.gov/arcgis/rest/services/Shared/Permits/MapServer/1,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
511,https://maps.austintexas.gov/arcgis/rest/services/Shared/ROWPermits/MapServer/1,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
512,https://maps.austintexas.gov/arcgis/rest/services/Shared/LandManagementPermits/MapServer/0,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
513,https://maps.austintexas.gov/arcgis/rest/services/Shared/ROWPermits/MapServer/7,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
514,https://gis.georgetown.org/intgarcgis/rest/services/MPN/MPN_FeatureWebService/MapServer,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
515,https://maps.austintexas.gov/arcgis/rest/services/Shared/ROWPermits/MapServer/16,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
516,https://maps.austintexas.gov/arcgis/rest/services/Shared/ImmpactActivities/MapServer/15,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
517,https://maps.austintexas.gov/arcgis/rest/services/Shared/ROWPermits/MapServer/2,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
518,https://maps.austintexas.gov/arcgis/rest/services/Shared/Permits/MapServer/3,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
519,https://maps.austintexas.gov/arcgis/rest/services/Shared/ROWPermits/MapServer/9,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
520,https://maps.austintexas.gov/arcgis/rest/services/Shared/ImmpactActivities/MapServer/12,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
521,https://maps.austintexas.gov/arcgis/rest/services/Shared/ROWPermits/MapServer/8,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
522,https://maps.austintexas.gov/arcgis/rest/services/Shared/ROWPermits/MapServer/14,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
523,https://maps.austintexas.gov/arcgis/rest/services/Shared/Permits/MapServer/7,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
524,https://maps.austintexas.gov/arcgis/rest/services/Shared/ImmpactActivities/MapServer/16,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
525,https://maps.austintexas.gov/arcgis/rest/services/Shared/ROWPermits/MapServer/11,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
526,https://maps.austintexas.gov/arcgis/rest/services/Shared/ROWPermits/MapServer/18,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
527,https://maps.austintexas.gov/arcgis/rest/services/Shared/Permits/MapServer/8,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
528,https://maps.austintexas.gov/arcgis/rest/services/Shared/Permits/MapServer/2,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
529,https://maps.austintexas.gov/arcgis/rest/services/Shared/Permits/MapServer/9,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
530,https://maps.austintexas.gov/arcgis/rest/services/Shared/ROWPermits/MapServer/15,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
531,https://maps.austintexas.gov/arcgis/rest/services/Shared/ROWPermits/MapServer/0,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
532,https://maps.austintexas.gov/arcgis/rest/services/Shared/Permits/MapServer/5,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
533,https://maps.austintexas.gov/arcgis/rest/services/Shared/ROWPermits/MapServer/12,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
534,https://maps.austintexas.gov/arcgis/rest/services/Shared/ROWPermits/MapServer/13,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
535,https://maps.austintexas.gov/arcgis/rest/services/Shared/ROWPermits/MapServer/19,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
536,https://www.gis.hctx.net/arcgishcpid/rest/services/Environmental/TCEQ_Pollution/MapServer/3,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
537,https://maps.loadpasspermits.com/arcgis/rest/services/SampleWorldCities/MapServer,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
538,https://maps.loadpasspermits.com/arcgis/rest/services/SampleWorldCities/MapServer/1,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
539,https://maps.calagpermits.org/arcgis/rest/services/SampleWorldCities/MapServer/1,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
540,https://maps.calagpermits.org/arcgis/rest/services/SampleWorldCities/MapServer,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
541,https://tiles.arcgis.com/tiles/cJ9YHowT8TU7DUyn/arcgis/rest/services/GIC7_Permitted_metals_discharges_toxicweighted_poundequivalents/MapServer,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
542,https://tiles.arcgis.com/tiles/cJ9YHowT8TU7DUyn/arcgis/rest/services/GIC7_Permitted_nitrogen_discharges_pounds_per_year_from_non_publiclyowned_treatment_works/MapServer,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
543,https://maps.austintexas.gov/arcgis/rest/services/Shared/Permits/MapServer/6,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
544,https://maps.austintexas.gov/arcgis/rest/services/Shared/Permits/MapServer/4,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
545,https://tiles.arcgis.com/tiles/cJ9YHowT8TU7DUyn/arcgis/rest/services/GIC7_Permitted_priority_pollutant_discharges_pounds_per_year/MapServer,Permits,"BCCP Participant
gis.traviscountytx.gov
Compile USFWS 10A permits and BCCP participant for online application
BCCP_Permit_Area
gis.traviscountytx.gov
Karst Zones 1 & 2 Habitat Fee Zone (1996)
Demoliti",,
546,https://gis.nri.tamu.edu/arcgis/rest/services/HCA_Map_Image_Layer/MapServer/36,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
547,https://www.gis.hctx.net/arcgishcpid/rest/services/Environmental/TCEQ_Pollution/MapServer/4,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
548,https://tagis.dep.wv.gov/arcgis/rest/services/Hosted/Apples_and_Solar_MIL1/MapServer/12,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
549,https://geoappext.nrcan.gc.ca/arcgis/rest/services/NACEI/energy_infrastructure_of_north_america_en/MapServer/37,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
550,https://geoappext.nrcan.gc.ca/arcgis/rest/services/NACEI/energy_infrastructure_of_north_america_en/MapServer/4,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
551,https://maps.alamoareampo.org/arcgis/rest/services/MPO/AlternativeFuelCorridors/MapServer/5,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
552,https://gisweb.tceq.texas.gov/arcgis/rest/services/Public/PST/MapServer/0,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
553,https://geospatial.nctcog.org/server/rest/services/Transportation/AlternativeFuelStations/MapServer/5,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
554,https://geoappext.nrcan.gc.ca/arcgis/rest/services/NACEI/energy_infrastructure_of_north_america_en/MapServer/21,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
555,https://awsgispub.epa.gov/arcgis/rest/services/OAR_OAQPS/V1_Review_Nonpoint_Emissions/MapServer/14,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
556,http://minemaps.pasda.psu.edu/server/rest/services/pasda/HIFLD_FEMA_PA/MapServer/140,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
557,https://arcgis.netl.doe.gov/server/rest/services/EDXSpatialCaches_Oil_Gas_Atlas/MapServer/12,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
558,https://gispub.epa.gov/arcgis/rest/services/OAR_OAQPS/2014_NATA_Emissions/MapServer/24,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
559,https://maps.nccs.nasa.gov/mapping/rest/services/hifld_open/energy/MapServer/11,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
560,https://gispub.epa.gov/arcgis/rest/services/OAR_OAQPS/2014_NATA_Emissions/MapServer/28,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
561,https://gis.elpasotexas.gov/dev/rest/services/source_HIFLD_Open/MapServer/6,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
562,https://gispub.epa.gov/arcgis/rest/services/OAR_OAQPS/2014_NATA_Emissions/MapServer/26,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
563,https://awsgispub.epa.gov/arcgis/rest/services/OAR_OAQPS/2014_NATA_Emissions/MapServer/26,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
564,https://maps.nccs.nasa.gov/mapping/rest/services/hifld_open/energy/MapServer/22,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
565,https://mapservices.pasda.psu.edu/server/rest/services/pasda/HIFLD_FEMA_PA/MapServer/140,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
566,https://gispub.epa.gov/arcgis/rest/services/OAR_OAQPS/2014_NATA_Emissions/MapServer/22,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
567,https://awsgispub.epa.gov/arcgis/rest/services/OAR_OAQPS/2014_NATA_Emissions/MapServer/24,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
568,https://geodata.epa.gov/arcgis/rest/services/OAR_OAQPS/2014_NATA_Emissions/MapServer/26,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
569,https://geodata.epa.gov/arcgis/rest/services/OAR_OAQPS/V1_Review_Nonpoint_Emissions/MapServer/14,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
570,https://maps.alamoareampo.org/arcgis/rest/services/MPO/AlternativeFuelCorridors/MapServer/4,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
571,https://gis.rrc.texas.gov/server/rest/services/rrc_public/RRC_Public_Viewer_Srvs/MapServer/11,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
572,https://gisweb.tceq.texas.gov/arcgis/rest/services/PST/PSTViewer_PRD/MapServer/0,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
573,https://awsgispub.epa.gov/arcgis/rest/services/OAR_OAQPS/2014_NATA_Emissions/MapServer/28,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
574,https://geodata.epa.gov/arcgis/rest/services/OAR_OAQPS/2014_NATA_Emissions/MapServer/24,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
575,https://gisweb.tceq.texas.gov/arcgis/rest/services/PST/PSTViewer/MapServer/0,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
576,https://pfc.cfsnet.nfis.org/arcgis/rest/services/NACEI/energy_infrastructure_of_north_america_en/MapServer/4,Gas Utilities,"Underground Storage Tank Type
gis.nri.tamu.edu
There is currently no description available for this source.
Leaking Petroleum Storage Tanks
gis.hctx.net
The PST State Lead Program is authorized by law",,
